Timestamp,Control Temp,Setpoint
2021-12-10T11:45:00.000,18.749256134033203,18
2021-12-10T11:50:00.000,18.426055908203125,18
2021-12-10T11:55:00.000,18.41206169128418,18
2021-12-10T12:05:00.000,18.40850830078125,18
2021-12-10T12:15:00.000,18.562782287597656,18
2021-12-10T12:20:00.000,18.49269676208496,18
2021-12-10T12:25:00.000,18.367244720458984,18
2021-12-10T12:30:00.000,18.470279693603516,18
2021-12-10T12:35:00.000,18.831226348876953,18
2021-12-10T12:40:00.000,18.136550903320312,18
2021-12-10T12:45:00.000,18.43588638305664,18
2021-12-10T12:50:00.000,18.35578155517578,18
2021-12-10T13:00:00.000,18.366989135742188,18
2021-12-10T13:05:00.000,18.454004287719727,18
2021-12-10T13:10:00.000,18.72545051574707,18
2021-12-10T13:15:00.000,18.6707763671875,18
2021-12-10T13:20:00.000,18.402667999267578,18
2021-12-10T13:25:00.000,18.38159942626953,18
2021-12-10T13:35:00.000,18.369728088378906,18
2021-12-10T13:40:00.000,18.451160430908203,18
2021-12-10T13:50:00.000,18.86290740966797,18
2021-12-10T13:55:00.000,18.569730758666992,18
2021-12-10T14:00:00.000,18.423038482666016,18
2021-12-10T14:05:00.000,18.573942184448242,18
2021-12-10T14:15:00.000,18.580272674560547,18
2021-12-10T14:20:00.000,18.506637573242188,18
2021-12-10T14:25:00.000,18.847457885742188,18
2021-12-10T14:35:00.000,18.110187530517578,18
2021-12-10T14:40:00.000,18.41199493408203,18
2021-12-10T14:45:00.000,18.473743438720703,18
2021-12-10T14:50:00.000,18.603439331054688,18
2021-12-10T14:55:00.000,18.825637817382812,18
2021-12-10T15:00:00.000,18.4569091796875,18
2021-12-10T15:05:00.000,18.38047218322754,18
2021-12-10T15:10:00.000,18.726116180419922,18
2021-12-10T15:15:00.000,18.341215133666992,18
2021-12-10T15:25:00.000,18.329269409179688,18
2021-12-10T15:30:00.000,18.468130111694336,18
2021-12-10T15:35:00.000,18.49409294128418,18
2021-12-10T15:40:00.000,18.574005126953125,18
2021-12-10T15:45:00.000,18.545970916748047,18
2021-12-10T15:50:00.000,18.372142791748047,18
2021-12-10T15:55:00.000,18.399471282958984,18
2021-12-10T16:00:00.000,19.02399444580078,18
2021-12-10T16:05:00.000,18.49195098876953,18
2021-12-10T16:10:00.000,17.987764358520508,18
2021-12-10T16:15:00.000,18.63007354736328,18
2021-12-10T16:20:00.000,18.589393615722656,18
2021-12-10T16:25:00.000,18.571853637695312,18
2021-12-10T16:30:00.000,18.404888153076172,18
2021-12-10T16:40:00.000,18.414779663085938,18
2021-12-10T16:45:00.000,18.528400421142578,18
2021-12-10T16:50:00.000,18.706497192382812,18
2021-12-10T16:55:00.000,18.919727325439453,18
2021-12-10T17:00:00.000,18.478525161743164,18
2021-12-10T17:05:00.000,18.036285400390625,18
2021-12-10T17:10:00.000,18.438520431518555,18
2021-12-10T17:15:00.000,18.79561424255371,18
2021-12-10T17:20:00.000,18.47998046875,18
2021-12-10T17:25:00.000,18.353755950927734,18
2021-12-10T17:30:00.000,18.426746368408203,18
2021-12-10T17:40:00.000,18.657413482666016,18
2021-12-10T17:45:00.000,18.62936782836914,18
2021-12-10T17:50:00.000,18.399934768676758,18
2021-12-10T17:55:00.000,18.321292877197266,18
2021-12-10T18:00:00.000,18.54027557373047,18
2021-12-10T18:10:00.000,18.676433563232422,18
2021-12-10T18:15:00.000,18.42998695373535,18
2021-12-10T18:20:00.000,18.504440307617188,18
2021-12-10T18:25:00.000,18.30646514892578,18
2021-12-10T18:30:00.000,18.496742248535156,18
2021-12-10T18:35:00.000,18.406936645507812,18
2021-12-10T18:40:00.000,18.36563491821289,18
2021-12-10T18:45:00.000,18.56905746459961,18
2021-12-10T18:50:00.000,18.551502227783203,18
2021-12-10T18:55:00.000,18.553611755371094,18
2021-12-10T19:00:00.000,18.493316650390625,18
2021-12-10T19:05:00.000,15.952980995178223,12
2021-12-10T19:15:00.000,14.464529037475586,12
2021-12-10T19:20:00.000,13.042407035827637,12
2021-12-10T19:25:00.000,11.768472671508789,12
2021-12-10T19:30:00.000,11.84549617767334,12
